id,osm_id,nome,nome_fr,quota_m,tag_altitudine,lat,lon,valle,provincia,gruppo_montuoso,prominenza_m,croce_vetta,difficolta_via_normale,dislivello_via_normale_m,rifugio_appoggio,wikidata,wikipedia,salita_personale,data_salita,note
725,5063469963,Monte della Valletta,,2750,2500+,44.2183572,7.1566329,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
726,4341748129,Testa di Garbe,,2749,2500+,44.3236109,6.956197,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
727,921189631,Punta delle Guglie,,2748,2500+,44.6247663,7.1267737,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
728,1849761165,Vetta San Berné,,2748,2500+,45.3994179,7.3175001,Valli di Lanzo,TO,Alpi Graie,,,,,,Q21194624,it:Gran Bernardè,no,,
729,1907533228,Punta Frassinetto,,2748,2500+,44.174794,7.4241938,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
730,6767596795,Monte Madone,,2748,2500+,46.3043303,8.4402841,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31619884,,no,,
731,6929571425,Monte Ciabertas,,2748,2500+,45.0228534,7.006447,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
732,4543649360,Punta Chiara,,2747,2500+,45.8924339,7.9632681,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
733,9944966101,Monte Bodoira,,2747,2500+,44.374561,7.0458037,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
734,648758584,Monte Ruissas,,2746,2500+,44.5114177,7.0165861,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
735,8563922585,Gran Somma,,2746,2500+,45.107,6.6357,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
736,648758614,Monte la Bianca,,2745,2500+,44.4071383,7.0900001,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
737,1432021163,Punta Maladecia,,2745,2500+,44.2445298,7.1305866,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,Q38298011,it:Punta Maladecia,no,,
738,2397318011,Monte Aver,,2745,2500+,44.224368,7.1475127,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
739,5306386392,Punta del Vallone,,2745,2500+,44.910249,6.8740886,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
740,13316688929,Cima senza nome,,2745,2500+,44.4078338,7.0888531,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
741,2246536681,Cima del Latous,,2744,2500+,44.2308153,7.2680656,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
742,5846316337,Testa del Termine,,2744,2500+,44.6382044,6.967693,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
743,1672718351,Cima delle Vallette,,2743,2500+,45.0696541,6.9932428,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q113334423,it:Cima delle Vallette,no,,
744,5434263049,I Frati,,2743,2500+,45.1187586,6.8232747,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
745,5474329930,Punta di Curzalma,,2743,2500+,46.3720726,8.335855,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31656927,,no,,
746,2641588571,Punta Pian Paris,,2742,2500+,45.0628231,7.1461143,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
747,3065849881,Cima senza nome,,2742,2500+,44.2962168,7.0145434,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
748,3909716598,Cima Carnera,,2741,2500+,45.8549818,7.9698643,Valle Anzasca,VB,Alpi Pennine,,,,,,Q3676727,it:Cima Carnera,no,,
749,5166558925,Corno Rosso,,2740,2500+,45.802656,7.8778466,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
750,1981669628,Testa Gias dei Laghi,,2739,2500+,44.2353628,7.1407549,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
751,798769541,Frioland,,2738,2500+,44.7423287,7.1465018,Val Pellice,TO,Alpi Cozie Sud,,,,,,Q3861561,it:Monte Friolànd,no,,
752,2375513077,Monte Pertusà,,2738,2500+,44.5323017,6.896955,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
753,2445421379,Pizzo Nero,,2738,2500+,45.9475748,7.9544984,Valle Anzasca,VB,Alpi Pennine,,,,,,Q31648755,,no,,
754,6481535705,Monte Clopacà,,2738,2500+,45.127826,6.9061212,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
755,2161640201,Cima delle Liste (Punta Gardetta),,2737,2500+,44.8794009,7.0938359,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
756,3201352957,Pizzi del Busin,,2737,2500+,46.3492911,8.338849,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31656327,,no,,
757,7408652357,Cima del Rospo,,2737,2500+,45.5828909,7.5617837,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
758,1859956922,Monte Français Pelouxe,,2736,2500+,45.0691515,7.0643294,Val di Susa,TO,Alpi Cozie Nord,,si,,,,Q3861558,it:Monte Français Pelouxe,no,,
759,7198130816,Mont Noir,,2736,2500+,45.5817861,7.5819151,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
760,1887575912,Punta Malanotte,,2735,2500+,45.0587676,7.1452334,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
761,4880847586,Cima senza nome,,2735,2500+,45.4385519,7.1556704,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
762,2359101327,Punta Zanotti,,2734,2500+,44.2918134,6.9907685,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
763,2397318033,Cima senza nome,,2734,2500+,44.222323,7.1457296,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
764,2397318054,Cima senza nome,,2734,2500+,44.2228706,7.1464286,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
765,3824726686,Punta Liamau,,2734,2500+,45.5271453,7.6186995,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
766,2428108374,Pizzo San Martino,,2733,2500+,46.0126621,8.0907583,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31649646,,no,,
767,921193420,Monte Pietralunga,,2731,2500+,44.6035901,7.0142794,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
768,1434651017,Cima di Fremamorta / Cime de Frémamorte,Cime de Frémamorte,2731,2500+,44.1570096,7.2506981,Valle Gesso,CN,Alpi Marittime,,,,,,Q16025033,,no,,
769,2147984520,Tête de Clos Lapierre,Tête de Clos Lapierre,2730,2500+,44.7837014,7.0116798,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
770,2195666377,Berretta del Vescovo,,2730,2500+,45.7558227,7.9305901,Valle non classificata,VC,Gruppo non classificato,,,,,,,,no,,
771,5434263037,Cima senza nome,,2730,2500+,45.1403006,6.8115942,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
772,8212805250,Pizzo di Pianboglio,,2730,2500+,46.3610495,8.2845716,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
773,5848371383,Guglie di Cornera,,2729,2500+,46.3017109,8.2132151,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31655546,,no,,
774,6454082003,Corno di Cramec,,2729,2500+,46.3035896,8.415683,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31655610,,no,,
775,5140912564,Cima della Freghera,,2728,2500+,46.3885952,8.3930652,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31657278,,no,,
776,5306033528,Monte Gran Barà,,2728,2500+,44.8702148,6.8492138,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
777,5434271793,Cima senza nome,,2728,2500+,45.1256843,6.7922161,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
778,648758455,Cima delle Manse / Tête de Villadel,Tête de Villadel,2727,2500+,44.4531862,6.9121453,Valle Maira,CN,Alpi Cozie Sud,,,,,,Q49754415,,no,,
779,4880847594,Cima senza nome,,2727,2500+,45.4962509,7.1347682,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
780,307153980,Cima Morticci,,2726,2500+,45.7420532,7.9304552,Valle Cervo,VC,Alpi Biellesi,,,,,,,,no,,
781,4880847587,Cima senza nome,,2726,2500+,45.4399854,7.1569468,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
782,4880847592,Cima senza nome,,2726,2500+,45.4889689,7.1334965,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
783,4880847593,Cima senza nome,,2726,2500+,45.4941816,7.1359554,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
784,5306386391,Monte Querellet,,2726,2500+,44.9393965,6.9022914,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
785,5451381887,Cima senza nome,,2726,2500+,45.091,6.8170166,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
786,4743995426,Cima senza nome,,2725,2500+,44.9960039,6.750841,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
787,648758489,Bric Content,,2722,2500+,44.4308741,6.9542495,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
788,1802149102,Pelvo Chiausis,,2722,2500+,44.5512124,6.9721685,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
789,3752976499,Rocca del Forno,,2722,2500+,45.1945258,7.2034553,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
790,9863405743,Cima senza nome,,2722,2500+,46.4429472,8.4591883,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
791,1801169486,Punta Sea Bianca,,2721,2500+,44.724271,7.1148987,Val Pellice,TO,Alpi Cozie Sud,,,,,,Q3925721,it:Punta Sea Bianca,no,,
792,5452054428,Cima senza nome,,2721,2500+,45.0620833,7.0954666,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
793,5474329937,Punta della Scatta,,2720,2500+,46.3694817,8.3411872,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31656844,,no,,
794,4332019712,Gorgia Cagna,,2718,2500+,44.2582666,7.2390407,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
795,11930057762,Monte Malatret,,2718,2500+,45.3551737,7.1982705,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
796,5452054423,Cima senza nome,,2717,2500+,45.0660176,7.0803263,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
797,6504099625,Punta del Briccas,,2717,2500+,44.3714962,6.9307474,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
798,6048455742,Rocca Nera,,2716,2500+,44.7278568,7.0930992,Val Pellice,TO,Alpi Cozie Sud,,,,,,,,no,,
799,9138049787,Colma del Lago,,2716,2500+,45.7522118,7.9292768,Valle non classificata,VC,Gruppo non classificato,,,,,,,,no,,
800,1372958064,Cima senza nome,,2715,2500+,46.4370713,8.459399,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
801,4717336825,Cima di Ciriegia / Cime de Cerise,Cime de Cerise,2714,2500+,44.1452635,7.2878874,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
802,1373129649,Pizzo Straciugo,,2713,2500+,46.1321974,8.1206985,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q3906016,,no,,
803,1907533219,Monte Aiera,,2713,2500+,44.1883597,7.4121311,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
804,4880847591,Cima senza nome,,2713,2500+,45.4718492,7.1576585,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
805,5452054422,Cima senza nome,,2713,2500+,45.0656678,7.0825845,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
806,1556743063,Monte Peigrò,,2712,2500+,44.8449615,7.07784,Val Germanasca,TO,Alpi Cozie Sud,,,,,,,,no,,
807,5474329936,Monte del Sasso,,2712,2500+,46.3701035,8.3366382,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
808,1372957981,Cima senza nome,,2711,2500+,46.4347607,8.4575327,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
809,1796366335,Vin Vert,,2711,2500+,45.081606,6.8083574,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
810,5102148216,Punta del Cortese,,2711,2500+,45.7723612,7.9224945,Valle non classificata,VC,Gruppo non classificato,,,,,,,,no,,
811,6905020319,Pizzo Martello,,2711,2500+,46.3499196,8.3887052,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31656360,,no,,
812,9195765246,Punta Cassafrera,,2710,2500+,45.0488543,7.1677938,Val Sangone,TO,Alpi Cozie Nord,,,,,,,,no,,
813,3980102936,Punta Pilone,,2709,2500+,44.8669879,7.1185004,Val Germanasca,TO,Alpi Cozie Sud,,,,,,,,no,,
814,5160540371,Pizzo dei Croselli,,2709,2500+,46.2842497,8.402694,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31654987,,no,,
815,4584238049,Cornello di Tailly,,2708,2500+,45.830159,7.8918475,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
816,4969364847,Cima senza nome,,2708,2500+,45.9279642,8.0127139,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
817,5137636012,Corno Talli,,2708,2500+,46.4016445,8.4380925,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31657442,,no,,
818,4017719517,Punta Eco,,2707,2500+,44.4094749,6.9951635,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
819,4332040815,Monte Reisasso,,2707,2500+,44.6145479,7.1052079,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
820,1376698824,Cima Naucetas / Cime des Naucettes,Cime des Naucettes,2706,2500+,44.146075,7.2739294,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
821,2148011950,Mont Arbancié,Mont Arbancié,2706,2500+,44.7475104,7.0233837,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
822,4880847577,Cima senza nome,,2706,2500+,45.4735735,7.2726614,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
823,1506093110,Pizzo Montalto,,2705,2500+,46.0977141,8.132964,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q3906002,it:Pizzo Montalto,no,,
824,4941897496,Gran Pelà,,2705,2500+,45.0697834,6.9824167,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
825,5428548861,Cima senza nome,,2705,2500+,44.2281535,7.2623086,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
826,4078661289,Rocca Reis,,2704,2500+,44.3417099,6.9298853,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
827,5120892793,Pala della Gronda,,2703,2500+,45.7411978,7.9340227,Valle Cervo,VC,Alpi Biellesi,,,,,,,,no,,
828,1803259282,Monte Fraiteve,,2702,2500+,44.9767719,6.8608923,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q3861557,it:Monte Fraiteve,no,,
829,648758458,Monte Soubeyran / Tête de l'Alp,Tête de l'Alp,2701,2500+,44.4676267,6.9063544,Valle Maira,CN,Alpi Cozie Sud,,si,,,,Q3862026,it:Monte Soubeyran,no,,
830,1817782356,Cima senza nome,,2701,2500+,44.3246277,6.9415684,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
831,1845478626,Punta Cornourin,,2701,2500+,44.8552244,7.0776012,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
832,1907533227,Punta Fenestrelle,,2701,2500+,44.1584147,7.3568901,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
833,2428059439,Cima di Pozzuoli,,2701,2500+,46.0695581,8.0737861,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
834,4103244933,Monte Saletta,,2700,2500+,44.2734426,7.0318117,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
835,5434263056,Cima senza nome,,2700,2500+,45.0844334,6.8094834,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
836,306982367,Punta Bernoir,,2699,2500+,44.3966197,7.0117557,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
837,9927015714,Tête Cimon,,2699,2500+,44.2351192,7.0135356,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
838,1971491069,Pointe des Quatre Sœurs / Punta Quattro Sorelle,Pointe des Quatre Sœurs,2698,2500+,45.0723354,6.6532184,Valle non classificata,TO,Gruppo non classificato,,si,,,,Q3925709,it:Punta Quattro Sorelle,no,,
839,3725028494,Punta Fattiere,,2698,2500+,45.0762176,7.0312661,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q113334392,it:Punta Fattiere,no,,
840,2431223235,Casses Blanches,,2697,2500+,45.1017274,6.8682681,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
841,13316688928,Cima senza nome,,2697,2500+,44.4054233,7.0922059,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
842,5414516437,Pizzo del Forno,,2696,2500+,46.2583297,8.3887262,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31654310,it:Pizzo del Forno,no,,
843,5434271792,Cima senza nome,,2696,2500+,45.1265179,6.7897489,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
844,5434263055,Rochers de l'Aigle,,2695,2500+,45.0814329,6.7946662,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
845,2951199451,Rocca Verde,,2694,2500+,44.3352019,6.9697373,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
846,5306033527,Roc della Crava,,2694,2500+,44.8673158,6.8596409,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
847,2980436826,Testa Rognosa della Guercia / Tête Rougnouse de la Guercha,Tête Rougnouse de la Guercha,2693,2500+,44.2268753,7.0614083,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
848,5171383248,Cima di Valtendra,,2693,2500+,46.2731565,8.1953091,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31654651,,no,,
849,5450760814,Cima senza nome,,2693,2500+,44.9772246,6.8572587,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
850,5452054421,Cima senza nome,,2693,2500+,45.0657167,7.0843328,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
851,798788374,Punta Raboi,,2691,2500+,44.720735,7.1171414,Val Pellice,TO,Alpi Cozie Sud,,,,,,,,no,,
852,10771451058,Monte Brancetta,,2691,2500+,44.4017881,7.0010723,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
853,1506104894,Bancuraà,,2690,2500+,46.2877724,8.3987695,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
854,3752976500,Punta Cruvin,,2690,2500+,45.1933205,7.210157,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q96355973,,no,,
855,4941897497,Cima senza nome,,2690,2500+,45.0674815,6.9815974,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
856,4032661571,Punta del Mezzodì,,2689,2500+,45.0772515,7.0187335,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
857,5117681249,Corno Cistella,,2689,2500+,46.2550564,8.2663116,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31654171,,no,,
858,5157013588,Martschenspitz,,2689,2500+,46.3283325,8.4600331,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q6777319,,no,,
859,8091515270,Truc Bianco,,2689,2500+,44.675883,7.1190521,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
860,5434271791,Cima senza nome,,2688,2500+,45.1276853,6.7874987,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
861,13316688927,Cima senza nome,,2687,2500+,44.4047201,7.093657,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
862,1333980636,Cima del Lausetto,,2686,2500+,44.2211096,7.3479141,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
863,2431092660,Cima est di Pagarì / Cime Est de Pagari,Cime Est de Pagari,2686,2500+,44.1476698,7.2720631,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
864,2985846304,Cima est di Finestra / Cime Est de Fenestre,Cime Est de Fenestre,2686,2500+,44.1165593,7.3680307,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
865,2194350981,Monte Palancà,,2685,2500+,45.7925872,7.9330295,Valle non classificata,VC,Gruppo non classificato,,,,,,Q22365787,,no,,
866,2980434588,Anticima orientale Testa Rognosa della Guercia,,2685,2500+,44.2280836,7.0650857,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
