ID OSM,Nome cima,Quota cima,Tag altitudine,Valle,Catena,Provincia
1373112888,Grenzgipfel,4618,4000+,Valle Anzasca,Alpi Pennine,VB
1243390246,Nordendspitze,4609,4000+,Valle Anzasca,Alpi Pennine,VB
307196932,Punta Gnifetti / Signalkuppe,4554,4000+,Valle Anzasca,Alpi Pennine,VB
918819227,Punta Giordani,4046,4000+,Valle Anzasca,Alpi Pennine,VB
26864004,Monviso,3841,3500+,Valle Varaita,Alpi Cozie Sud,TO
1373115476,Cima di Jazzi,3803,3500+,Valle Anzasca,Alpi Pennine,VB
2407060934,Viso di Vallanta,3781,3500+,Valle Varaita,Alpi Cozie Sud,TO
483087129,Torre del Gran San Pietro,3692,3500+,Valli di Lanzo,Alpi Graie,TO
26863007,Uia di Ciamarella,3676,3500+,Valli di Lanzo,Alpi Graie,TO
1373114450,Grosses Fillarhorn,3676,3500+,Valle Anzasca,Alpi Pennine,VB
307242905,Pizzo d'Andolla,3654,3500+,Val d'Ossola,Alpi Lepontine,VB
483087120,Testa della Tribolazione,3642,3500+,Valli di Lanzo,Alpi Graie,TO
1373116117,Neue Weisstorspitze,3641,3500+,Valle Anzasca,Alpi Pennine,VB
1373115916,Neue Weisstorspitze,3639,3500+,Valle Anzasca,Alpi Pennine,VB
3018568584,Torre di Castelfranco,3627,3500+,Valle Anzasca,Alpi Pennine,VB
1373113990,Kleines Fillarhorn,3621,3500+,Valle Anzasca,Alpi Pennine,VB
1373114762,Cima Brioschi,3616,3500+,Valle Anzasca,Alpi Pennine,VB
307219462,Schwarzberghorn,3609,3500+,Valle Anzasca,Alpi Pennine,VB
482415668,Tresenta,3609,3500+,Valli di Lanzo,Alpi Graie,TO
11930295223,Segnale Baretti,3604,3500+,Valli di Lanzo,Alpi Graie,TO
11646993726,Levanna Occidentale,3594,3500+,Valli di Lanzo,Alpi Graie,TO
11646993733,Uja di Bessanese / Bessanèse,3593,3500+,Valli di Lanzo,Alpi Graie,TO
1373113853,Fillarjoch,3586,3500+,Valle Anzasca,Alpi Pennine,VB
7237623487,Testa di Money,3572,3500+,Valli di Lanzo,Alpi Graie,TO
2446780924,La Croix Rousse / Punta Croce Rossa,3566,3500+,Valli di Lanzo,Alpi Graie,TO
1373116309,Roffelhorn Westgipfel / Cima di Roffel occidentale,3563,3500+,Valle Anzasca,Alpi Pennine,VB
1373149583,Monte Leone,3552,3500+,Val d'Ossola,Alpi Lepontine,VB
2440747316,Petite Ciamarella / Piccola Ciamarella,3540,3500+,Valli di Lanzo,Alpi Graie,TO
960548740,Rocciamelone,3538,3500+,Val di Susa,Alpi Cozie Nord,TO
391413466,Aiguille de Scolette / Pierre Menue,3506,3500+,Val di Susa,Alpi Cozie Nord,TO
11926210585,Anticima Levanna Orientale,3500,3500+,Valli di Lanzo,Alpi Graie,TO
1506069874,Punta Grober,3497,3000+,Valle Anzasca,Alpi Pennine,VB
1373122354,Pizzo Bottarello - Sonnighorn,3487,3000+,Val d'Ossola,Alpi Lepontine,VB
1373116461,Roffelhorn Ostgipfel / Cima di Roffel orientale,3478,3000+,Valle Anzasca,Alpi Pennine,VB
2440747893,Pointe de Chalanson / Punta Chalanson,3466,3000+,Valli di Lanzo,Alpi Graie,TO
11926210602,Punta Martellot,3452,3000+,Valli di Lanzo,Alpi Graie,TO
11926210604,Dent d'Ecot,3452,3000+,Valli di Lanzo,Alpi Graie,TO
7237577534,Torre Rossa di Piantonetto,3450,3000+,Valli di Lanzo,Alpi Graie,TO
4325496968,Punta Corsica,3443,3000+,Valle Varaita,Alpi Cozie Sud,TO
670533401,Roc du Mulinet,3442,3000+,Valli di Lanzo,Alpi Graie,TO
7237616085,Testa di Gran Crou,3438,3000+,Valli di Lanzo,Alpi Graie,TO
4439581751,Punta Vittoria,3435,3000+,Valle Anzasca,Alpi Pennine,VB
699806213,Pointe Francesetti,3433,3000+,Valli di Lanzo,Alpi Graie,TO
7237646185,Punta Scatiglion Occidentale,3433,3000+,Valli di Lanzo,Alpi Graie,TO
5315799287,Punta Tre Amici,3425,3000+,Valle Anzasca,Alpi Pennine,VB
11926210605,Punta Groscavallo,3423,3000+,Valli di Lanzo,Alpi Graie,TO
6614687891,Monte Nero,3422,3000+,Valli di Lanzo,Alpi Graie,TO
1244935694,Augstkummenhorn,3419,3000+,Val d'Ossola,Alpi Lepontine,VB
482415675,Punta Fourà,3411,3000+,Valli di Lanzo,Alpi Graie,TO
2428041759,Cimone di Camposecco,3398,3000+,Val d'Ossola,Alpi Lepontine,VB
7237646186,Punta Scatiglion Orientale,3397,3000+,Valli di Lanzo,Alpi Graie,TO
921189624,Punta Fiume,3393,3000+,Valle Varaita,Alpi Cozie Sud,TO
4880847584,Levannetta,3390,3000+,Valli di Lanzo,Alpi Graie,TO
11926210603,Dôme Blanc du Mulinet,3387,3000+,Valli di Lanzo,Alpi Graie,TO
4880847578,Mer Pertchaz,3386,3000+,Valli di Lanzo,Alpi Graie,TO
2693401290,Mont Tour / Punta Marmottere,3385,3000+,Val di Susa,Alpi Cozie Nord,TO
1942626918,Punta Sulè,3384,3000+,Val di Susa,Alpi Cozie Nord,TO
3797944901,Pointe de la Vallette / Punta Valletta,3384,3000+,Val di Susa,Alpi Cozie Nord,TO
4880847585,L'Uja / Punta dell'Uja,3382,3000+,Valli di Lanzo,Alpi Graie,TO
2407060925,Punta Caprera,3380,3000+,Valle Varaita,Alpi Cozie Sud,TO
3617239179,Mont d'Ambin / Rocca d'Ambin,3378,3000+,Val di Susa,Alpi Cozie Nord,TO
393768819,Rognosa d'Etache / Rognosa d'Etiache,3373,3000+,Val di Susa,Alpi Cozie Nord,TO
967023436,Cima Monfret / Cime Monfret,3373,3000+,Valli di Lanzo,Alpi Graie,TO
393788649,Pointe des Lauses Noires / Punta Lose Nere,3371,3000+,Val di Susa,Alpi Cozie Nord,TO
483087135,Becco di Valsoera,3369,3000+,Valli di Lanzo,Alpi Graie,TO
7237650813,Ago delle Sengie,3369,3000+,Valli di Lanzo,Alpi Graie,TO
393768511,Monte Niblè / Pointe Ferrand,3365,3000+,Val di Susa,Alpi Cozie Nord,TO
11926210601,Uja della Gura,3364,3000+,Valli di Lanzo,Alpi Graie,TO
1373124996,Pizzo di Loranco - Mittelrück,3363,3000+,Val d'Ossola,Alpi Lepontine,VB
2428071842,Cima dello Spigolo,3361,3000+,Val d'Ossola,Alpi Lepontine,VB
1850083115,Becco Meridionale della Tribolazione,3360,3000+,Valli di Lanzo,Alpi Graie,TO
7237650815,Cima Occidentale di Valeille,3357,3000+,Valli di Lanzo,Alpi Graie,TO
3510200565,Monte Lera Orientale,3355,3000+,Val di Susa,Alpi Cozie Nord,TO
1386747122,Visolotto,3348,3000+,Valle Varaita,Alpi Cozie Sud,TO
1895330581,Pointe Niblè / Punta Ferrand,3347,3000+,Val di Susa,Alpi Cozie Nord,TO
967043260,Pointe de la Galise / Punta di Galisia,3346,3000+,Valli di Lanzo,Alpi Graie,TO
1373116311,Steinchalchhorn / Cresta di Stenigalchi,3345,3000+,Valle Anzasca,Alpi Pennine,VB
1373120876,Pizzo Scarone,3342,3000+,Val d'Ossola,Alpi Lepontine,VB
963245148,Punta Basei,3338,3000+,Valli di Lanzo,Alpi Graie,TO
3819720030,Monte Lera Occidentale,3337,3000+,Val di Susa,Alpi Cozie Nord,TO
11926210607,Punta Corrà,3337,3000+,Valli di Lanzo,Alpi Graie,TO
1373116366,Steinchalchhorn,3333,3000+,Valle Anzasca,Alpi Pennine,VB
11646993724,Pointe Sommeiller / Punta Sommeiller,3332,3000+,Val di Susa,Alpi Cozie Nord,TO
1373121264,Punta Banella,3330,3000+,Val d'Ossola,Alpi Lepontine,VB
2800015754,Cima del Carro / Cime du Carro,3326,3000+,Valli di Lanzo,Alpi Graie,TO
5022970461,Grande Uia di Ciardonei,3325,3000+,Valli di Lanzo,Alpi Graie,TO
485937772,Monveso di Forzo,3322,3000+,Valli di Lanzo,Alpi Graie,TO
3819720029,Monte Lera Centrale,3322,3000+,Val di Susa,Alpi Cozie Nord,TO
2446765111,Denti del Collerin / Dents du Colerin,3321,3000+,Valli di Lanzo,Alpi Graie,TO
11646993727,Pointe de Bonneval,3321,3000+,Valli di Lanzo,Alpi Graie,TO
2416061973,Corno Bianco,3320,3000+,Valle Anzasca,Alpi Pennine,VB
3819720028,Colletto della Lera,3320,3000+,Val di Susa,Alpi Cozie Nord,TO
1695055925,Pointe de Novalèse / Punta Novalesa,3319,3000+,Val di Susa,Alpi Cozie Nord,TO
8818836720,Becco Centrale della Tribolazione,3316,3000+,Valli di Lanzo,Alpi Graie,TO
965910400,Torre di Lavina Sud,3308,3000+,Valle dell'Orco,Alpi Graie,TO
7237650820,Roccia Azzurra,3304,3000+,Valli di Lanzo,Alpi Graie,TO
1556747907,Bric Froid / Punta Ramière,3302,3000+,Val Chisone,Alpi Cozie Sud,TO
26862685,Cima Sud Argentera,3297,3000+,Valle Gesso,Alpi Marittime,CN
4124180117,Punta Ciatagnera,3294,3000+,Val Chisone,Alpi Cozie Sud,TO
2696136865,Grand Glaiza / Punta Merciantaira,3293,3000+,Valle non classificata,Gruppo non classificato,TO
8818856618,Becco Settentrionale della Tribolazione,3292,3000+,Valli di Lanzo,Alpi Graie,TO
3315259700,Cima Nord Argentera,3286,3000+,Valle Gesso,Alpi Marittime,CN
5022970457,Roc del Boucher,3285,3000+,Val Chisone,Alpi Cozie Sud,TO
1556774358,Punta Rognosa,3280,3000+,Val Chisone,Alpi Cozie Sud,TO
4880847588,Cima d'Oin / Cime d'Oin,3278,3000+,Valli di Lanzo,Alpi Graie,TO
2138655418,Torre di Lavina Nord,3275,3000+,Valle dell'Orco,Alpi Graie,TO
1883482435,Aiguille Foch,3274,3000+,Valle Varaita,Alpi Cozie Sud,CN
2768320644,Punta Grand Vaudala Nord,3272,3000+,Valli di Lanzo,Alpi Graie,TO
11926210606,Tour du Bramafan,3271,3000+,Valli di Lanzo,Alpi Graie,TO
1783509822,Punta Gialin,3270,3000+,Valli di Lanzo,Alpi Graie,TO
5306332421,Punta Serpentiera,3267,3000+,Val Chisone,Alpi Cozie Sud,TO
3024552612,Cima del Pelvo,3264,3000+,Val Chisone,Alpi Cozie Sud,TO
1943914674,Punta Albaron di Sea,3262,3000+,Valli di Lanzo,Alpi Graie,TO
2693377571,Pointe Girard / Punta Girard,3262,3000+,Valli di Lanzo,Alpi Graie,TO
3676699159,Monte Stella,3262,3000+,Valle Gesso,Alpi Marittime,CN
2440748623,Punta Gelas di Lourousa,3261,3000+,Valle Gesso,Alpi Marittime,CN
1942457849,Croce del col della Resta,3260,3000+,Val di Susa,Alpi Cozie Nord,TO
7187294375,Punta Clapiera,3260,3000+,Val Chisone,Alpi Cozie Sud,TO
3318683268,Anticima Punta Basei,3255,3000+,Valli di Lanzo,Alpi Graie,TO
7629372538,Punta Tre Merli,3254,3000+,Val Chisone,Alpi Cozie Sud,TO
6454500643,Rocce Rosse,3253,3000+,Val di Susa,Alpi Cozie Nord,TO
5434263036,Pointe Saint Michel / Punta San Michele,3252,3000+,Val di Susa,Alpi Cozie Nord,TO
3895749775,Testa Sula,3251,3000+,Val di Susa,Alpi Cozie Nord,TO
2768320645,Punta Grand Vaudala Sud,3250,3000+,Valli di Lanzo,Alpi Graie,TO
7237591164,Torre di Forzo,3250,3000+,Valli di Lanzo,Alpi Graie,TO
1883482446,Parias Coupà / Parrias Coupa,3248,3000+,Valle Varaita,Alpi Cozie Sud,CN
944084064,Punta di Terrarossa / Wasenhorn,3246,3000+,Val d'Ossola,Alpi Lepontine,VB
3617207813,Gros Muttet,3243,3000+,Val di Susa,Alpi Cozie Nord,TO
3895762508,Pointes de Pera Ciaval / Punte di Peraciaval,3242,3000+,Val di Susa,Alpi Cozie Nord,TO
5434263034,Pierre Minieu,3242,3000+,Val di Susa,Alpi Cozie Nord,TO
9163292856,Punta Barracco,3241,3000+,Valle Varaita,Alpi Cozie Sud,TO
1373120115,Punta Loraccio,3238,3000+,Val d'Ossola,Alpi Lepontine,VB
944082935,Punta d'Arbola,3235,3000+,Val d'Ossola,Alpi Lepontine,VB
4945976061,Punta di Ciampono,3233,3000+,Valle Anzasca,Alpi Pennine,VB
1373116471,Rothhorn / Corno Rosso,3230,3000+,Valle Anzasca,Alpi Pennine,VB
1373118422,Jazzihorn / Pizzo Cingino Nord,3227,3000+,Val d'Ossola,Alpi Lepontine,VB
1490167552,Anticima Punta Leynir,3225,3000+,Valli di Lanzo,Alpi Graie,TO
2071580537,La Torre,3225,3000+,Valli di Lanzo,Alpi Graie,TO
2808023999,Pizzo di Cavergno,3223,3000+,Val d'Ossola,Alpi Lepontine,VB
6048543467,Blanc Giuir,3222,3000+,Valli di Lanzo,Alpi Graie,TO
1695028958,Cima del Vallonetto,3217,3000+,Val di Susa,Alpi Cozie Nord,TO
401234279,Pizzo Bianco,3215,3000+,Valle Anzasca,Alpi Pennine,VB
4736276175,Buc de Nubiera,3215,3000+,Valle Varaita,Alpi Cozie Sud,CN
798769550,Punta Gastaldi,3214,3000+,Valle Varaita,Alpi Cozie Sud,TO
7393557257,Pointe de Séa,3213,3000+,Valli di Lanzo,Alpi Graie,TO
914796832,Pain de Sucre / Pan di Zucchero,3210,3000+,Valle Varaita,Alpi Cozie Sud,TO
3481026858,Cima dei Fourneaux,3207,3000+,Val di Susa,Alpi Cozie Nord,TO
5136143048,Punta di Boccareccio,3207,3000+,Val d'Ossola,Alpi Lepontine,VB
3077281519,Seewjinenhorn / Corno di Seewjinen,3205,3000+,Valle Anzasca,Alpi Pennine,VB
2428041762,Latelhorn / Punta di Saas,3204,3000+,Val d'Ossola,Alpi Lepontine,VB
5492537143,Stolemberg,3202,3000+,Valle Anzasca,Alpi Pennine,VB
7629372539,Punta Marin,3202,3000+,Val Chisone,Alpi Cozie Sud,TO
2533998523,Latelhorn Italienergipfel,3197,3000+,Val d'Ossola,Alpi Lepontine,VB
2447841064,Punta Rizzetti,3196,3000+,Valle Anzasca,Alpi Pennine,VB
482416139,Testa del Grand Etret,3193,3000+,Valli di Lanzo,Alpi Graie,TO
648758523,Rocca Blancia / Roche Blanche,3193,3000+,Valle non classificata,Gruppo non classificato,CN
1373119646,Vorder Latelhorn / Pizzo di Camposecco,3193,3000+,Val d'Ossola,Alpi Lepontine,VB
5167599999,Cima Genova,3191,3000+,Valle Gesso,Alpi Marittime,CN
1472410699,Cadreghe di Viso,3190,3000+,Valle Varaita,Alpi Cozie Sud,TO
1373117281,Spechhorn / Pizzo di Antigine,3189,3000+,Val d'Ossola,Alpi Lepontine,VB
3468998301,Truc Peyrous,3189,3000+,Val di Susa,Alpi Cozie Nord,TO
3617207815,Pointe de l'Agnel / Punta dell'Agnello,3187,3000+,Val di Susa,Alpi Cozie Nord,TO
2045118267,Pointe du Fond de Roure,3181,3000+,Valle Varaita,Alpi Cozie Sud,CN
4880847595,Punta Bes,3180,3000+,Valli di Lanzo,Alpi Graie,TO
921193433,Roc della Niera / Tête des Toillies,3177,3000+,Valle Varaita,Alpi Cozie Sud,TO
2399539509,Mont de Maniglia / Monte Maniglia,3177,3000+,Valle Varaita,Alpi Cozie Sud,CN
2407060930,Rocce di Viso,3176,3000+,Valle Varaita,Alpi Cozie Sud,TO
2905993865,Pointe de Paumont/Cima del Gran Vallone,3171,3000+,Val di Susa,Alpi Cozie Nord,TO
5211014421,Cima del Forno,3171,3000+,Valle Anzasca,Alpi Pennine,VB
5306386398,Punta Muta,3171,3000+,Val Chisone,Alpi Cozie Sud,TO
798769563,Monte Granero,3170,3000+,Val Pellice,Alpi Cozie Sud,TO
2446765666,Punta Adami,3170,3000+,Valli di Lanzo,Alpi Graie,TO
8504144203,Moncimur,3167,3000+,Valli di Lanzo,Alpi Graie,TO
648758522,Monte Sautron / Tête de Sautron,3166,3000+,Valle non classificata,Gruppo non classificato,CN
921189619,Punta Dante,3166,3000+,Valle Po,Alpi Cozie Sud,TO
2045114936,Dents de Maniglia,3166,3000+,Valle Varaita,Alpi Cozie Sud,CN
4880847580,Cima di Courmaon,3162,3000+,Valli di Lanzo,Alpi Graie,TO
2045110122,Pelvas de Chabrière / Pelvo di Ciabrera,3157,3000+,Valle Varaita,Alpi Cozie Sud,CN
1834721703,Punta Michelis,3156,3000+,Valle Po,Alpi Cozie Sud,TO
2045105757,Punta del Vallone del Lupo / Tête de Gandin,3155,3000+,Valle Varaita,Alpi Cozie Sud,CN
9133393869,Gran Cima,3152,3000+,Val Chisone,Alpi Cozie Sud,TO
2740179825,Monte Platasse,3149,3000+,Val Chisone,Alpi Cozie Sud,TO
2447841055,Punta Calderini,3145,3000+,Valle Anzasca,Alpi Pennine,VB
2907417569,Cima Gardiola / Cime Gardoria,3136,3000+,Val di Susa,Alpi Cozie Nord,TO
7629384303,Rocce del Rouit,3134,3000+,Val Chisone,Alpi Cozie Sud,TO
3894932311,Cima del Lupo / Cime du Loup,3132,3000+,Valle Varaita,Alpi Cozie Sud,TO
2447841046,Corno di Faller,3128,3000+,Valle Anzasca,Alpi Pennine,VB
5139093689,Corno Castello / Kastelhorn,3128,3000+,Val d'Ossola,Alpi Lepontine,VB
2696132399,Punta Galambra,3122,3000+,Val di Susa,Alpi Cozie Nord,TO
1966739288,Monte Gran Roc,3121,3000+,Val Chisone,Alpi Cozie Sud,TO
921193437,Cima di Pienasea,3117,3000+,Valle Varaita,Alpi Cozie Sud,TO
4022005397,Punta Straling,3115,3000+,Valle Anzasca,Alpi Pennine,VB
921193427,Punta di Fiutrusa,3110,3000+,Valle Varaita,Alpi Cozie Sud,TO
2430126388,Monte Servin,3110,3000+,Valli di Lanzo,Alpi Graie,TO
892504285,Cima di Nasta,3108,3000+,Valle Gesso,Alpi Marittime,CN
3318110315,Cima Est di Nasta,3106,3000+,Valle Gesso,Alpi Marittime,CN
798788377,Monte Meidassa,3105,3000+,Val Pellice,Alpi Cozie Sud,TO
26864914,Monte Oronaye / Tête de Moïse,3104,3000+,Valle Maira,Alpi Cozie Sud,CN
1373118023,Pizzo Cingino Sud,3104,3000+,Val d'Ossola,Alpi Lepontine,VB
11646994198,Cime de la Planette,3104,3000+,Valle non classificata,Gruppo non classificato,TO
967054961,Punta del Rosset,3100,3000+,Valli di Lanzo,Alpi Graie,TO
1966720594,Monte Terra Nera / Pic de Terre Noire,3100,3000+,Val Chisone,Alpi Cozie Sud,TO
2449471906,Monte Giuep,3100,3000+,Valle Varaita,Alpi Cozie Sud,TO
2986245034,Monte Matto Cima Centrale,3097,3000+,Valle Stura di Demonte,Alpi Marittime,CN
921193424,Monte Ferra,3094,3000+,Valle Varaita,Alpi Cozie Sud,TO
26863900,Monte Matto Cima Est,3088,3000+,Valle Stura di Demonte,Alpi Marittime,CN
1373170303,Punta Gerla,3087,3000+,Val d'Ossola,Alpi Lepontine,VB
6236087356,Punta di Tamia,3086,3000+,Val d'Ossola,Alpi Lepontine,VB
2302724364,Balcon du Gélas / Balcone del Gelàs,3085,3000+,Valle Gesso,Alpi Marittime,CN
3959533044,Pizzo Cornera,3083,3000+,Val d'Ossola,Alpi Lepontine,VB
4019745179,Piata di Lazin nord,3083,3000+,Valli di Lanzo,Alpi Graie,TO
8563922588,Gran Bagna,3083,3000+,Valle non classificata,Gruppo non classificato,TO
9755281394,Gros Beuri,3082,3000+,Val di Susa,Alpi Cozie Nord,TO
5136143049,Cima delle Piodelle,3081,3000+,Val d'Ossola,Alpi Lepontine,VB
1468106154,Punta Tre Chiosis,3080,3000+,Valle Varaita,Alpi Cozie Sud,TO
3819745550,Cima Testa Nera,3080,3000+,Val di Susa,Alpi Cozie Nord,TO
2071580547,Piccola Torre,3077,3000+,Valli di Lanzo,Alpi Graie,TO
2418689132,Torre d'Ovarda Centrale,3075,3000+,Valli di Lanzo,Alpi Graie,TO
3754143677,Cime de Chafrion,3073,3000+,Valle Gesso,Alpi Marittime,CN
1881767678,Rocca la Marchisa,3072,3000+,Valle Varaita,Alpi Cozie Sud,CN
798769547,Pointe de Rome / Punta Roma,3070,3000+,Valle Varaita,Alpi Cozie Sud,TO
1118787533,Cima del Baus,3067,3000+,Valle Gesso,Alpi Marittime,CN
7407707120,Cima delle Fontane,3066,3000+,Valle dell'Orco,Alpi Graie,TO
1468096540,Pelvo d'Elva,3064,3000+,Valle Varaita,Alpi Cozie Sud,CN
4291496933,Monte Giornalet,3063,3000+,Val Chisone,Alpi Cozie Sud,TO
3895734528,I Muret,3062,3000+,Val di Susa,Alpi Cozie Nord,TO
919613049,Cima Maledia / Cime de la Malédie,3061,3000+,Valle Gesso,Alpi Marittime,CN
921189620,Rocce Meano,3060,3000+,Valle Varaita,Alpi Cozie Sud,TO
2024663705,Gran Queyron / Grand Queyron,3060,3000+,Val Germanasca,Alpi Cozie Sud,TO
7850259133,Torre d'Ovarda Centrale,3060,3000+,Valli di Lanzo,Alpi Graie,TO
307224472,Ofentalhorn,3059,3000+,Val d'Ossola,Alpi Lepontine,VB
1113657468,Cima Brocan,3054,3000+,Valle Gesso,Alpi Marittime,CN
4019745180,Piata di Lazin,3054,3000+,Valli di Lanzo,Alpi Graie,TO
2700441504,Punta Valfredda,3052,3000+,Val di Susa,Alpi Cozie Nord,TO
3676699157,Cima Paganini,3051,3000+,Valle Gesso,Alpi Marittime,CN
2440748622,Corno Stella,3050,3000+,Valle Gesso,Alpi Marittime,CN
3629164568,Cima Dronero,3050,3000+,Valle Maira,Alpi Cozie Sud,CN
3684606502,Gros Peyron,3048,3000+,Val di Susa,Alpi Cozie Nord,TO
2422499383,Il Bastione,3047,3000+,Valle Gesso,Alpi Marittime,CN
648758587,Monte Faraut,3046,3000+,Valle Varaita,Alpi Cozie Sud,CN
1618746462,Mont Clapier / Monte Clapier,3045,3000+,Valle Gesso,Alpi Marittime,CN
5468010740,I Brillet,3045,3000+,Val di Susa,Alpi Cozie Nord,TO
5474329934,Cima Cust,3045,3000+,Val d'Ossola,Alpi Lepontine,VB
1347923203,Bättelmatthorn / Punta dei Camosci,3044,3000+,Val d'Ossola,Alpi Lepontine,VB
4518252331,Corno Grosso,3042,3000+,Valle Anzasca,Alpi Pennine,VB
1556804187,Monte Albergian,3041,3000+,Val Chisone,Alpi Cozie Sud,TO
3617032753,Punta Nera cima sud-est / Punta Nera cime sud-est,3041,3000+,Valle non classificata,Gruppo non classificato,TO
4986590113,Cima di Costarossa,3040,3000+,Valle Po,Alpi Cozie Sud,TO
2740503460,Bric Ghinivert,3037,3000+,Val Chisone,Alpi Cozie Sud,TO
307218738,Joderhorn,3036,3000+,Valle Anzasca,Alpi Pennine,VB
3690521821,Cima della finestra di Stroppia,3034,3000+,Valle Varaita,Alpi Cozie Sud,CN
9174931375,Grand Cocor,3034,3000+,Valli di Lanzo,Alpi Graie,TO
1796366333,Tete Pierre Muret,3033,3000+,Val di Susa,Alpi Cozie Nord,TO
482415677,Punta Violetta,3031,3000+,Valli di Lanzo,Alpi Graie,TO
4584252910,Corno di Puio,3031,3000+,Valle Anzasca,Alpi Pennine,VB
2739916662,Monte Barifreddo,3028,3000+,Val Chisone,Alpi Cozie Sud,TO
5133199818,Corno di Ban / Bannhorn,3027,3000+,Val d'Ossola,Alpi Lepontine,VB
5848371384,Pizzo di Boccareccio,3027,3000+,Val d'Ossola,Alpi Lepontine,VB
461612809,Monte Chersogno,3026,3000+,Valle Varaita,Alpi Cozie Sud,CN
9755281393,Piccolo Beuri,3026,3000+,Val di Susa,Alpi Cozie Nord,TO
1859966159,Bric Rosso,3024,3000+,Val Chisone,Alpi Cozie Sud,TO
648758586,Cima Sebolet,3023,3000+,Valle Varaita,Alpi Cozie Sud,CN
798769539,Pointe d'Udine / Punta Udine,3022,3000+,Valle Varaita,Alpi Cozie Sud,TO
2449471907,Punta Mait,3022,3000+,Valle Varaita,Alpi Cozie Sud,CN
908726393,Caramantran Sud / Il Pelvo - cima sud,3021,3000+,Valle Varaita,Alpi Cozie Sud,TO
1349125978,Rocca Bianca,3021,3000+,Valle Varaita,Alpi Cozie Sud,CN
1745591453,Punta dell'Asgelas,3021,3000+,Valle dell'Orco,Alpi Graie,TO
1945605890,Cima Autour,3021,3000+,Valli di Lanzo,Alpi Graie,TO
1832810686,Viso Mozzo,3019,3000+,Valle Po,Alpi Cozie Sud,TO
7198157419,Punta Lavinetta,3018,3000+,Valle dell'Orco,Alpi Graie,TO
12985595076,Monte Sotto Rognosa,3016,3000+,Val Chisone,Alpi Cozie Sud,TO
921189635,Cima delle Lobbie,3015,3000+,Valle Po,Alpi Cozie Sud,TO
921193429,Tête de l'Autaret,3015,3000+,Valle Varaita,Alpi Cozie Sud,CN
648758540,Tête de Cialancion,3014,3000+,Valle Varaita,Alpi Cozie Sud,CN
3100054969,Rocca Bianca Nord Est,3014,3000+,Valle Varaita,Alpi Cozie Sud,TO
4945976055,Punta dell'Uomo Storto,3014,3000+,Valle Anzasca,Alpi Pennine,VB
4173206398,Punta d'Almiane,3012,3000+,Val di Susa,Alpi Cozie Nord,TO
3041039208,Punta Fortino,3010,3000+,Valli di Lanzo,Alpi Graie,TO
4372473445,Cima di Corborant / Corborant,3010,3000+,Valle Stura di Demonte,Alpi Marittime,CN
3201442601,Monte Giove,3009,3000+,Val d'Ossola,Alpi Lepontine,VB
2465840385,Rocca di Valmiana,3006,3000+,Valle Stura di Demonte,Alpi Marittime,CN
4838793703,Cresta dei Cugni,3006,3000+,Valli di Lanzo,Alpi Graie,TO
648758533,Monte Ciaslaras,3005,3000+,Valle Varaita,Alpi Cozie Sud,CN
3798187458,Punta Barale,3005,3000+,Valli di Lanzo,Alpi Graie,TO
3816912198,Lucellina Punta Est,3004,3000+,Valli di Lanzo,Alpi Graie,TO
4173189231,Testa del Coin,3004,3000+,Val di Susa,Alpi Cozie Nord,TO
6048546843,Trasen Rosso,3004,3000+,Valli di Lanzo,Alpi Graie,TO
2024663711,Cima Frappier,3003,3000+,Val Chisone,Alpi Cozie Sud,TO
7132817606,Testa dell'Arietta,3001,3000+,Valle dell'Orco,Alpi Graie,TO
1433578145,Cima Ghilié / Cime Guilié,2999,2500+,Valle Gesso,Alpi Marittime,CN
2375513073,Monte Albrage,2999,2500+,Valle Varaita,Alpi Cozie Sud,CN
12133609889,Pic delle Sagneres,2999,2500+,Valle Varaita,Alpi Cozie Sud,CN
1618646020,Bric Bouchet / Bric Bucie,2997,2500+,Val Germanasca,Alpi Cozie Sud,TO
3830766246,Torre d'Ovarda Occidentale,2997,2500+,Valli di Lanzo,Alpi Graie,TO
12133609888,Rocca Gialeo,2996,2500+,Valle Varaita,Alpi Cozie Sud,CN
921189639,Punta Malta,2995,2500+,Valle Po,Alpi Cozie Sud,TO
2428108372,Punta Laugera,2995,2500+,Val d'Ossola,Alpi Lepontine,VB
5306386396,Punta Gran Miol,2995,2500+,Val Chisone,Alpi Cozie Sud,TO
2444963999,Testa Rossa / Tête Rousse,2994,2500+,Valle Stura di Demonte,Alpi Marittime,CN
5306386397,Cima Roudel,2994,2500+,Val Chisone,Alpi Cozie Sud,TO
4398588296,Punta Seras,2993,2500+,Valle Varaita,Alpi Cozie Sud,TO
3318478779,Punta Vergia,2992,2500+,Val Chisone,Alpi Cozie Sud,TO
7407967831,Punta del Rancio,2992,2500+,Valle dell'Orco,Alpi Graie,TO
8903951533,Monte Viradantour,2992,2500+,Val Chisone,Alpi Cozie Sud,TO
2148029674,Pic Traverse,2991,2500+,Valle Po,Alpi Cozie Sud,TO
2951199452,Testa dell'Ubac / Tête de l'Ubac,2991,2500+,Valle Stura di Demonte,Alpi Marittime,CN
9939271939,Roche Brosse,2989,2500+,Valle Stura di Demonte,Alpi Marittime,CN
6048550850,Gran Carro,2988,2500+,Valli di Lanzo,Alpi Graie,TO
